-73.896179,40.837452,-73.867861,40.854697
-73.992605,40.721481,-73.978028,40.734443
-73.953486,40.700733,-73.920747,40.728183
-73.853638,40.860900,-73.793008,40.893933
-73.891752,40.727801,-73.864472,40.749165
-73.910690,40.731601,-73.877084,40.748728
-74.226911,40.502509,-74.153976,40.561529
-73.958709,40.638431,-73.945707,40.655602
-73.774173,40.590867,-73.737638,40.614314
-74.012509,40.702439,-74.001972,40.710895
-74.014431,40.699782,-74.007593,40.706793
-73.977167,40.625985,-73.944157,40.655643
-74.002525,40.737369,-73.991420,40.747213
-73.947328,40.613125,-73.916904,40.642786
-73.839460,40.746988,-73.815375,40.781725
-73.861099,40.714345,-73.817260,40.764083
-73.905661,40.853915,-73.891062,40.862765
-73.862040,40.706406,-73.829798,40.739016
-73.901806,40.682345,-73.836964,40.709232
-73.983722,40.682014,-73.968675,40.698255
-73.796512,40.722355,-73.756699,40.745784
-74.213248,40.555880,-74.163497,40.602980
-73.993466,40.749795,-73.984119,40.757241
-73.728964,40.727235,-73.700010,40.759846
-73.900032,40.691957,-73.852522,40.713388
-74.047731,40.688524,-74.042555,40.691131
-74.043675,40.696461,-74.037713,40.700899
-74.026630,40.682925,-74.011752,40.693362
-73.998620,40.665516,-73.981758,40.681017
-73.989981,40.731358,-73.978054,40.743333
-74.000491,40.580670,-73.965145,40.597180
-74.169836,40.527304,-74.131702,40.570896
-74.140629,40.529290,-74.113385,40.557303
-74.002146,40.644127,-73.980293,40.659678
-73.964090,40.718464,-73.932270,40.739136
-73.964090,40.718464,-73.932270,40.739136
-74.000068,40.727098,-73.989870,40.737369
-74.002819,40.724145,-73.991550,40.732937
-74.103511,40.606299,-74.071136,40.633964
-73.959557,40.820836,-73.938642,40.834468
-73.819131,40.582343,-73.761289,40.609861
-74.169972,40.560120,-74.090456,40.611218
-73.933607,40.828164,-73.916185,40.845400
-73.940372,40.830393,-73.922046,40.861602
-73.815233,40.715862,-73.790295,40.738951
-73.771923,40.702343,-73.750472,40.719590
-73.972996,40.587315,-73.956079,40.612558
-73.863172,40.644142,-73.826394,40.675030
-73.863172,40.644142,-73.826394,40.675030
-74.015206,40.721832,-74.002150,40.729121
-73.903077,40.800183,-73.868114,40.827664
-73.928723,40.855672,-73.910431,40.873262
-73.928723,40.855672,-73.910431,40.873262
-73.932207,40.866751,-73.911544,40.878972
-73.932207,40.866751,-73.911544,40.878972
-73.899862,40.746820,-73.869426,40.771545
-73.816380,40.690882,-73.768447,40.715693
-73.793638,40.710719,-73.752336,40.730202
-73.832707,40.620010,-73.746541,40.665414
-73.832707,40.620010,-73.746541,40.665414
-73.988351,40.631284,-73.968040,40.647534
-73.843148,40.701398,-73.816380,40.715998
-73.837109,40.715836,-73.804528,40.743236
-73.914230,40.857191,-73.896562,40.873556
-73.982666,40.734953,-73.971681,40.745735
-73.891834,40.763673,-73.855049,40.786046
-73.891834,40.763673,-73.855049,40.786046
-73.760316,40.666392,-73.727184,40.689356
-73.961967,40.758279,-73.947491,40.772348
-73.966585,40.759628,-73.952687,40.774292
-73.988064,40.767400,-73.974999,40.779933
-73.996242,40.769799,-73.980675,40.781788
-74.001886,40.716240,-73.992605,40.725440
-73.962622,40.737908,-73.936638,40.755272
-73.944054,40.748925,-73.924158,40.759891
-73.904467,40.809889,-73.892838,40.828257
-73.997506,40.714075,-73.983825,40.724145
-73.958594,40.596620,-73.934264,40.616054
-73.960260,40.574283,-73.930098,40.586660
-73.976401,40.792370,-73.960046,40.803364
-73.962032,40.811451,-73.946080,40.823604
-73.915788,40.872166,-73.906667,40.879046
-73.939728,40.576759,-73.876718,40.609523
-73.939728,40.576759,-73.876718,40.609523
-73.944829,40.603514,-73.889698,40.632099
-74.195561,40.612264,-74.143130,40.645277
-74.195561,40.612264,-74.143130,40.645277
-73.924124,40.712865,-73.887079,40.735202
-74.014392,40.728182,-74.005160,40.742425
-73.926629,40.812290,-73.901294,40.824395
-73.904774,40.706462,-73.859631,40.730680
-73.984119,40.752424,-73.971244,40.763653
-73.978371,40.750775,-73.966573,40.762922
-73.984284,40.760945,-73.969802,40.767845
-73.990519,40.743333,-73.980852,40.754850
-73.971368,40.609995,-73.944520,40.630171
-73.971109,40.801165,-73.952103,40.818095
-73.916775,40.820484,-73.886014,40.835508
-73.932876,40.795644,-73.896468,40.818568
-73.932876,40.795644,-73.896468,40.818568
-73.916899,40.842413,-73.895610,40.856055
-73.984078,40.741978,-73.971221,40.753489
-73.826577,40.757744,-73.790317,40.779587
-74.124901,40.558972,-74.084959,40.585930
-73.873659,40.744942,-73.853128,40.758349
-73.887233,40.866600,-73.870242,40.887127
-73.767731,40.726237,-73.740171,40.760388
-74.144389,40.547788,-74.099931,40.576377
-73.922754,40.667106,-73.900048,40.687222
-73.977852,40.608711,-73.962861,40.626578
-73.937860,40.764733,-73.917704,40.778125
-73.863351,40.666781,-73.833350,40.683360
-73.996928,40.659022,-73.968713,40.684865
-73.864482,40.833000,-73.851686,40.842478
-73.836891,40.843383,-73.826114,40.855726
-73.832836,40.841089,-73.766691,40.886790
-73.832836,40.841089,-73.766691,40.886790
-73.869906,40.848227,-73.834997,40.858726
-73.997100,40.744811,-73.987771,40.752198
-74.153793,40.609506,-74.121079,40.641895
-74.153793,40.609506,-74.121079,40.641895
-73.963079,40.650396,-73.926466,40.664311
-73.976182,40.671415,-73.960076,40.683042
-73.980230,40.648266,-73.960957,40.673037
-73.757258,40.695453,-73.726779,40.732485
-73.835952,40.737033,-73.794454,40.751841
-73.950809,40.752322,-73.933982,40.771279
-73.936072,40.780929,-73.913785,40.802007
-74.019953,40.664577,-73.998620,40.686365
-73.875093,40.711476,-73.856258,40.735947
-73.849479,40.681155,-73.810634,40.704221
-73.924042,40.691451,-73.877613,40.717801
-73.892824,40.785365,-73.870787,40.798759
-73.920588,40.884633,-73.896359,40.915541
-73.866630,40.566809,-73.815447,40.588047
-73.961609,40.749410,-73.940013,40.772968
-73.764064,40.634935,-73.725057,40.683606
-74.221317,40.523966,-74.191745,40.557585
-73.783268,40.673778,-73.743594,40.709645
-74.131311,40.623063,-74.069985,40.648934
-73.903571,40.759641,-73.893497,40.767425
-73.842332,40.804005,-73.790064,40.845347
-73.842332,40.804005,-73.790064,40.845347
-74.009064,40.704880,-73.999196,40.712087
-73.960351,40.584865,-73.918057,40.602696
-74.005393,40.719406,-73.996773,40.728044
-73.884652,40.822974,-73.856153,40.833622
-73.884400,40.804466,-73.836127,40.828975
-73.884400,40.804466,-73.836127,40.828975
-74.105259,40.571268,-74.064361,40.601982
-73.810634,40.682941,-73.773958,40.705464
-73.840130,40.662481,-73.801134,40.691956
-73.968391,40.698047,-73.947053,40.708435
-73.789411,40.666459,-73.756364,40.680494
-73.802033,40.652546,-73.738566,40.668036
-73.924905,40.873248,-73.896617,40.890453
-74.087853,40.602158,-74.056860,40.638320
-73.891253,40.638920,-73.874582,40.654527
-73.891253,40.638920,-73.874582,40.654527
-73.923983,40.765866,-73.887708,40.790954
-73.982558,40.726637,-73.971408,40.736799
-73.943951,40.678585,-73.916303,40.698856
-73.945949,40.716601,-73.907124,40.753900
-74.016837,40.630121,-73.989060,40.652964
-74.032667,40.635364,-73.987252,40.671838
-73.971218,40.751605,-73.958779,40.761559
-73.989792,40.754850,-73.978603,40.764800
-74.014574,40.711367,-73.999958,40.725802
-73.992564,40.709135,-73.973481,40.721481
-73.975836,40.743063,-73.964127,40.755202
-73.975836,40.743063,-73.964127,40.755202
-73.996841,40.734443,-73.984076,40.746047
-73.928084,40.844749,-73.904685,40.862687
-73.964689,40.772974,-73.949333,40.787922
-73.973016,40.761559,-73.958257,40.775685
-73.981888,40.785302,-73.964177,40.798281
-73.988129,40.777541,-73.969337,40.790525
-73.899727,40.878137,-73.861361,40.911426
-73.906083,40.866077,-73.885677,40.885964
-73.873599,40.838544,-73.828475,40.860740
-73.946928,40.847437,-73.924671,40.869853
-73.950157,40.830466,-73.931395,40.851939
-74.117659,40.616424,-74.083735,40.640366
-74.012150,40.742156,-73.995476,40.762684
-73.933074,40.813256,-73.911939,40.845126
-73.883902,40.828283,-73.862713,40.841096
-74.007092,40.728371,-73.996841,40.740866
-73.860340,40.822444,-73.839366,40.842798
-74.149545,40.607998,-74.097771,40.631156
-73.840817,40.775618,-73.790584,40.801020
-73.846711,40.755345,-73.836792,40.765454
-73.870563,40.871258,-73.845907,40.895379
-73.967365,40.712274,-73.947215,40.725329
-73.970011,40.705482,-73.948657,40.716492
-73.988433,40.644821,-73.970843,40.662150
-73.868686,40.679360,-73.841197,40.700611
-73.877121,40.887680,-73.835550,40.910458
-73.919040,40.727433,-73.894665,40.765790
-74.016688,40.704557,-74.008602,40.713699
-73.952687,40.770123,-73.937600,40.783256
-73.952687,40.770123,-73.937600,40.783256
-73.957296,40.772348,-73.944724,40.785201
